iso3c,year,fh_ipolity2
AFG,2000,0.75
AFG,2001,0.3988471031188965
AFG,2002,2.0373072624206543
AFG,2003,2.0373072624206543
AFG,2004,2.8565375804901123
AFG,2005,3.675767660140991
AFG,2006,3.675767660140991
AFG,2007,3.675767660140991
AFG,2008,2.8565375804901123
AFG,2009,2.0373072624206543
AFG,2010,2.0373072624206543
AFG,2011,2.0373072624206543
AFG,2012,2.0373072624206543
AFG,2013,2.0373072624206543
AFG,2014,3.0833332538604736
AFG,2015,3.0833332538604736
AFG,2016,3.0833332538604736
AFG,2017,2.8565375804901123
AGO,2000,2.5833332538604736
AGO,2001,2.5833332538604736
AGO,2002,3.25
AGO,2003,3.25
AGO,2004,3.25
AGO,2005,3.25
AGO,2006,3.25
AGO,2007,3.25
AGO,2008,3.25
AGO,2009,3.25
AGO,2010,3.25
AGO,2011,3.25
AGO,2012,3.25
AGO,2013,3.25
AGO,2014,3.25
AGO,2015,2.8333332538604736
AGO,2016,2.8333332538604736
AGO,2017,2.0373072624206543
ALB,2000,5.8333330154418945
ALB,2001,6.6666669845581055
ALB,2002,7.5833330154418945
ALB,2003,7.5833330154418945
ALB,2004,7.5833330154418945
ALB,2005,8.083333015441895
ALB,2006,8.083333015441895
ALB,2007,8.083333015441895
ALB,2008,8.083333015441895
ALB,2009,8.083333015441895
ALB,2010,8.083333015441895
ALB,2011,8.083333015441895
ALB,2012,8.083333015441895
ALB,2013,8.083333015441895
ALB,2014,8.083333015441895
ALB,2015,8.083333015441895
ALB,2016,8.083333015441895
ALB,2017,6.952688217163086
AND,2000,10
AND,2001,10
AND,2002,10
AND,2003,10
AND,2004,10
AND,2005,10
AND,2006,10
AND,2007,10
AND,2008,10
AND,2009,10
AND,2010,10
AND,2011,10
AND,2012,10
AND,2013,10
AND,2014,10
AND,2015,10
AND,2016,10
AND,2017,10
ARE,2000,1.75
ARE,2001,1.75
ARE,2002,1.75
ARE,2003,1.3333332538604736
ARE,2004,1.3333332538604736
ARE,2005,1.3333332538604736
ARE,2006,1.75
ARE,2007,1.75
ARE,2008,1.75
ARE,2009,1.75
ARE,2010,1.75
ARE,2011,1.3333332538604736
ARE,2012,1.3333332538604736
ARE,2013,1.3333332538604736
ARE,2014,1.3333332538604736
ARE,2015,1.3333332538604736
ARE,2016,1.3333332538604736
ARE,2017,1.2180771827697754
ARG,2000,9.083333969116211
ARG,2001,7.8333330154418945
ARG,2002,7.8333330154418945
ARG,2003,8.666666030883789
ARG,2004,8.666666030883789
ARG,2005,8.666666030883789
ARG,2006,8.666666030883789
ARG,2007,8.666666030883789
ARG,2008,8.666666030883789
ARG,2009,8.666666030883789
ARG,2010,8.666666030883789
ARG,2011,8.666666030883789
ARG,2012,8.666666030883789
ARG,2013,8.666666030883789
ARG,2014,8.666666030883789
ARG,2015,8.916666030883789
ARG,2016,8.916666030883789
ARG,2017,8.591148376464844
ARM,2000,6.25
ARM,2001,6.25
ARM,2002,6.25
ARM,2003,6.25
ARM,2004,5.8333330154418945
ARM,2005,5.8333330154418945
ARM,2006,5.8333330154418945
ARM,2007,5.8333330154418945
ARM,2008,5.416666507720947
ARM,2009,5.416666507720947
ARM,2010,5.416666507720947
ARM,2011,5.416666507720947
ARM,2012,5.8333330154418945
ARM,2013,5.8333330154418945
ARM,2014,5.8333330154418945
ARM,2015,5.8333330154418945
ARM,2016,5.8333330154418945
ARM,2017,4.494997501373291
ATG,2000,6.952688217163086
ATG,2001,6.952688217163086
ATG,2002,6.952688217163086
ATG,2003,6.952688217163086
ATG,2004,8.591148376464844
ATG,2005,8.591148376464844
ATG,2006,8.591148376464844
ATG,2007,8.591148376464844
ATG,2008,8.591148376464844
ATG,2009,7.771918296813965
ATG,2010,7.771918296813965
ATG,2011,7.771918296813965
ATG,2012,8.591148376464844
ATG,2013,8.591148376464844
ATG,2014,8.591148376464844
ATG,2015,8.591148376464844
ATG,2016,8.591148376464844
ATG,2017,8.591148376464844
AUS,2000,10
AUS,2001,10
AUS,2002,10
AUS,2003,10
AUS,2004,10
AUS,2005,10
AUS,2006,10
AUS,2007,10
AUS,2008,10
AUS,2009,10
AUS,2010,10
AUS,2011,10
AUS,2012,10
AUS,2013,10
AUS,2014,10
AUS,2015,10
AUS,2016,10
AUS,2017,10
AUT,2000,10
AUT,2001,10
AUT,2002,10
AUT,2003,10
AUT,2004,10
AUT,2005,10
AUT,2006,10
AUT,2007,10
AUT,2008,10
AUT,2009,10
AUT,2010,10
AUT,2011,10
AUT,2012,10
AUT,2013,10
AUT,2014,10
AUT,2015,10
AUT,2016,10
AUT,2017,10
AZE,2000,2
AZE,2001,2
AZE,2002,2
AZE,2003,2
AZE,2004,2
AZE,2005,2
AZE,2006,2
AZE,2007,2
AZE,2008,2
AZE,2009,2
AZE,2010,2
AZE,2011,2
AZE,2012,2
AZE,2013,1.5833332538604736
AZE,2014,1.5833332538604736
AZE,2015,1.1666666269302368
AZE,2016,1.1666666269302368
AZE,2017,1.2180771827697754
BDI,2000,3.0833332538604736
BDI,2001,3.3333332538604736
BDI,2002,4.25
BDI,2003,4.916666507720947
BDI,2004,5.416666507720947
BDI,2005,6.5
BDI,2006,6.0833330154418945
BDI,2007,6.0833330154418945
BDI,2008,6.0833330154418945
BDI,2009,6.0833330154418945
BDI,2010,5.666666507720947
BDI,2011,5.666666507720947
BDI,2012,5.666666507720947
BDI,2013,5.666666507720947
BDI,2014,5.25
BDI,2015,2.6666667461395264
BDI,2016,2.6666667461395264
BDI,2017,1.2180771827697754
BEL,2000,9.583333969116211
BEL,2001,9.583333969116211
BEL,2002,10
BEL,2003,10
BEL,2004,10
BEL,2005,10
BEL,2006,10
BEL,2007,9.5
BEL,2008,9.5
BEL,2009,9.5
BEL,2010,9.5
BEL,2011,9.5
BEL,2012,9.5
BEL,2013,9.5
BEL,2014,9.5
BEL,2015,9.5
BEL,2016,9.5
BEL,2017,10
BEN,2000,8.166666030883789
BEN,2001,7.75
BEN,2002,7.75
BEN,2003,8.166666030883789
BEN,2004,8.166666030883789
BEN,2005,8.166666030883789
BEN,2006,8.416666030883789
BEN,2007,8.416666030883789
BEN,2008,8.416666030883789
BEN,2009,8.416666030883789
BEN,2010,8.416666030883789
BEN,2011,8.416666030883789
BEN,2012,8.416666030883789
BEN,2013,8.416666030883789
BEN,2014,8.416666030883789
BEN,2015,8.416666030883789
BEN,2016,8.416666030883789
BEN,2017,8.591148376464844
BFA,2000,4.25
BFA,2001,5
BFA,2002,5
BFA,2003,5
BFA,2004,4.5833330154418945
BFA,2005,5
BFA,2006,5
BFA,2007,5
BFA,2008,5
BFA,2009,5
BFA,2010,5
BFA,2011,5
BFA,2012,5
BFA,2013,5
BFA,2014,4.5833330154418945
BFA,2015,6.9166669845581055
BFA,2016,6.9166669845581055
BFA,2017,6.133458137512207
BGD,2000,6.9166669845581055
BGD,2001,6.9166669845581055
BGD,2002,6.5
BGD,2003,6.5
BGD,2004,6.5
BGD,2005,6.5
BGD,2006,6.5
BGD,2007,3.0833332538604736
BGD,2008,3.5
BGD,2009,6.6666669845581055
BGD,2010,6.6666669845581055
BGD,2011,6.6666669845581055
BGD,2012,6.6666669845581055
BGD,2013,6.4166669845581055
BGD,2014,5.25
BGD,2015,5.25
BGD,2016,5.25
BGD,2017,5.314228057861328
BGR,2000,8.25
BGR,2001,8.916666030883789
BGR,2002,9.333333969116211
BGR,2003,9.333333969116211
BGR,2004,9.333333969116211
BGR,2005,9.333333969116211
BGR,2006,9.333333969116211
BGR,2007,9.333333969116211
BGR,2008,8.916666030883789
BGR,2009,8.916666030883789
BGR,2010,8.916666030883789
BGR,2011,8.916666030883789
BGR,2012,8.916666030883789
BGR,2013,8.916666030883789
BGR,2014,8.916666030883789
BGR,2015,8.916666030883789
BGR,2016,8.916666030883789
BGR,2017,8.591148376464844
BHR,2000,0.6666666269302368
BHR,2001,1.75
BHR,2002,2.4166665077209473
BHR,2003,2.4166665077209473
BHR,2004,2.4166665077209473
BHR,2005,2.4166665077209473
BHR,2006,2.4166665077209473
BHR,2007,2.4166665077209473
BHR,2008,2.4166665077209473
BHR,2009,2
BHR,2010,2.5
BHR,2011,1.3333332538604736
BHR,2012,0.8333333134651184
BHR,2013,0.8333333134651184
BHR,2014,0.4166666567325592
BHR,2015,0.4166666567325592
BHR,2016,0.4166666567325592
BHR,2017,1.2180771827697754
BHS,2000,10
BHS,2001,10
BHS,2002,10
BHS,2003,10
BHS,2004,10
BHS,2005,10
BHS,2006,10
BHS,2007,10
BHS,2008,10
BHS,2009,10
BHS,2010,10
BHS,2011,10
BHS,2012,10
BHS,2013,10
BHS,2014,10
BHS,2015,10
BHS,2016,10
BHS,2017,10
BIH,2000,4.494997501373291
BIH,2001,4.494997501373291
BIH,2002,5.314228057861328
BIH,2003,5.314228057861328
BIH,2004,6.133458137512207
BIH,2005,6.133458137512207
BIH,2006,6.952688217163086
BIH,2007,6.133458137512207
BIH,2008,6.133458137512207
BIH,2009,6.133458137512207
BIH,2010,6.133458137512207
BIH,2011,6.133458137512207
BIH,2012,6.952688217163086
BIH,2013,6.952688217163086
BIH,2014,6.133458137512207
BIH,2015,6.133458137512207
BIH,2016,5.314228057861328
BIH,2017,5.314228057861328
BLR,2000,1.5833332538604736
BLR,2001,1.5833332538604736
BLR,2002,1.5833332538604736
BLR,2003,1.5833332538604736
BLR,2004,1.1666666269302368
BLR,2005,1.1666666269302368
BLR,2006,1.1666666269302368
BLR,2007,1.1666666269302368
BLR,2008,1.1666666269302368
BLR,2009,1.1666666269302368
BLR,2010,1.1666666269302368
BLR,2011,1.1666666269302368
BLR,2012,1.1666666269302368
BLR,2013,1.1666666269302368
BLR,2014,1.1666666269302368
BLR,2015,1.1666666269302368
BLR,2016,1.1666666269302368
BLR,2017,2.0373072624206543
BLZ,2000,10
BLZ,2001,9.410378456115723
BLZ,2002,9.410378456115723
BLZ,2003,9.410378456115723
BLZ,2004,9.410378456115723
BLZ,2005,9.410378456115723
BLZ,2006,9.410378456115723
BLZ,2007,9.410378456115723
BLZ,2008,9.410378456115723
BLZ,2009,9.410378456115723
BLZ,2010,9.410378456115723
BLZ,2011,9.410378456115723
BLZ,2012,9.410378456115723
BLZ,2013,9.410378456115723
BLZ,2014,9.410378456115723
BLZ,2015,9.410378456115723
BLZ,2016,9.410378456115723
BLZ,2017,9.410378456115723
BOL,2000,8.916666030883789
BOL,2001,8.916666030883789
BOL,2002,8.5
BOL,2003,7.8333330154418945
BOL,2004,7.8333330154418945
BOL,2005,7.8333330154418945
BOL,2006,7.8333330154418945
BOL,2007,7.8333330154418945
BOL,2008,7.8333330154418945
BOL,2009,7.5833330154418945
BOL,2010,7.5833330154418945
BOL,2011,7.5833330154418945
BOL,2012,7.5833330154418945
BOL,2013,7.5833330154418945
BOL,2014,7.5833330154418945
BOL,2015,7.5833330154418945
BOL,2016,7.5833330154418945
BOL,2017,6.952688217163086
BRA,2000,7.8333330154418945
BRA,2001,7.8333330154418945
BRA,2002,8.25
BRA,2003,8.25
BRA,2004,8.25
BRA,2005,8.666666030883789
BRA,2006,8.666666030883789
BRA,2007,8.666666030883789
BRA,2008,8.666666030883789
BRA,2009,8.666666030883789
BRA,2010,8.666666030883789
BRA,2011,8.666666030883789
BRA,2012,8.666666030883789
BRA,2013,8.666666030883789
BRA,2014,8.666666030883789
BRA,2015,8.666666030883789
BRA,2016,8.666666030883789
BRA,2017,8.591148376464844
BRB,2000,10
BRB,2001,10
BRB,2002,10
BRB,2003,10
BRB,2004,10
BRB,2005,10
BRB,2006,10
BRB,2007,10
BRB,2008,10
BRB,2009,10
BRB,2010,10
BRB,2011,10
BRB,2012,10
BRB,2013,10
BRB,2014,10
BRB,2015,10
BRB,2016,10
BRB,2017,10
BRN,2000,2.0373072624206543
BRN,2001,2.0373072624206543
BRN,2002,2.8565375804901123
BRN,2003,2.8565375804901123
BRN,2004,2.8565375804901123
BRN,2005,2.8565375804901123
BRN,2006,2.8565375804901123
BRN,2007,2.8565375804901123
BRN,2008,2.8565375804901123
BRN,2009,2.8565375804901123
BRN,2010,2.8565375804901123
BRN,2011,2.8565375804901123
BRN,2012,2.8565375804901123
BRN,2013,2.8565375804901123
BRN,2014,2.8565375804901123
BRN,2015,2.8565375804901123
BRN,2016,2.8565375804901123
BRN,2017,2.8565375804901123
BTN,2000,0.4166666567325592
BTN,2001,0.4166666567325592
BTN,2002,1.25
BTN,2003,1.25
BTN,2004,1.25
BTN,2005,2.5
BTN,2006,2.5
BTN,2007,2.5
BTN,2008,5.3333330154418945
BTN,2009,5.3333330154418945
BTN,2010,5.3333330154418945
BTN,2011,5.3333330154418945
BTN,2012,5.3333330154418945
BTN,2013,6.6666669845581055
BTN,2014,6.6666669845581055
BTN,2015,6.6666669845581055
BTN,2016,6.6666669845581055
BTN,2017,6.133458137512207
BWA,2000,8.666666030883789
BWA,2001,8.666666030883789
BWA,2002,8.666666030883789
BWA,2003,8.666666030883789
BWA,2004,8.666666030883789
BWA,2005,8.666666030883789
BWA,2006,8.666666030883789
BWA,2007,8.666666030883789
BWA,2008,8.666666030883789
BWA,2009,8.25
BWA,2010,8.25
BWA,2011,8.25
BWA,2012,8.25
BWA,2013,8.25
BWA,2014,8.25
BWA,2015,8.25
BWA,2016,8.25
BWA,2017,7.771918296813965
CAF,2000,6.6666669845581055
CAF,2001,5.416666507720947
CAF,2002,5.416666507720947
CAF,2003,3.0833332538604736
CAF,2004,3.5
CAF,2005,4.3333330154418945
CAF,2006,4.3333330154418945
CAF,2007,3.9166665077209473
CAF,2008,3.9166665077209473
CAF,2009,3.9166665077209473
CAF,2010,3.9166665077209473
CAF,2011,3.9166665077209473
CAF,2012,3.9166665077209473
CAF,2013,2.5
CAF,2014,2.5
CAF,2015,2.5
CAF,2016,4
CAF,2017,0.3988471031188965
CAN,2000,10
CAN,2001,10
CAN,2002,10
CAN,2003,10
CAN,2004,10
CAN,2005,10
CAN,2006,10
CAN,2007,10
CAN,2008,10
CAN,2009,10
CAN,2010,10
CAN,2011,10
CAN,2012,10
CAN,2013,10
CAN,2014,10
CAN,2015,10
CAN,2016,10
CAN,2017,10
CHE,2000,10
CHE,2001,10
CHE,2002,10
CHE,2003,10
CHE,2004,10
CHE,2005,10
CHE,2006,10
CHE,2007,10
CHE,2008,10
CHE,2009,10
CHE,2010,10
CHE,2011,10
CHE,2012,10
CHE,2013,10
CHE,2014,10
CHE,2015,10
CHE,2016,10
CHE,2017,10
CHL,2000,8.916666030883789
CHL,2001,8.916666030883789
CHL,2002,9.333333969116211
CHL,2003,9.75
CHL,2004,9.75
CHL,2005,9.75
CHL,2006,10
CHL,2007,10
CHL,2008,10
CHL,2009,10
CHL,2010,10
CHL,2011,10
CHL,2012,10
CHL,2013,10
CHL,2014,10
CHL,2015,10
CHL,2016,10
CHL,2017,10
CHN,2000,1.1666666269302368
CHN,2001,1.1666666269302368
CHN,2002,1.1666666269302368
CHN,2003,1.1666666269302368
CHN,2004,1.1666666269302368
CHN,2005,1.1666666269302368
CHN,2006,1.1666666269302368
CHN,2007,1.1666666269302368
CHN,2008,1.1666666269302368
CHN,2009,1.1666666269302368
CHN,2010,1.1666666269302368
CHN,2011,1.1666666269302368
CHN,2012,1.1666666269302368
CHN,2013,1.1666666269302368
CHN,2014,1.1666666269302368
CHN,2015,1.1666666269302368
CHN,2016,1.1666666269302368
CHN,2017,1.2180771827697754
CIV,2000,4.75
CIV,2001,5.5833330154418945
CIV,2002,3.3333332538604736
CIV,2003,3.75
CIV,2004,3.3333332538604736
CIV,2005,3.3333332538604736
CIV,2006,2.9166667461395264
CIV,2007,3.3333332538604736
CIV,2008,3.75
CIV,2009,3.75
CIV,2010,2.9166667461395264
CIV,2011,4.333333492279053
CIV,2012,5.166666507720947
CIV,2013,5.5833330154418945
CIV,2014,5.5833330154418945
CIV,2015,6
CIV,2016,6
CIV,2017,5.314228057861328
CMR,2000,1.9166666269302368
CMR,2001,2.3333332538604736
CMR,2002,2.3333332538604736
CMR,2003,2.3333332538604736
CMR,2004,2.3333332538604736
CMR,2005,2.3333332538604736
CMR,2006,2.3333332538604736
CMR,2007,2.3333332538604736
CMR,2008,2.3333332538604736
CMR,2009,2.3333332538604736
CMR,2010,2.3333332538604736
CMR,2011,2.3333332538604736
CMR,2012,2.3333332538604736
CMR,2013,2.3333332538604736
CMR,2014,2.3333332538604736
CMR,2015,2.3333332538604736
CMR,2016,2.3333332538604736
CMR,2017,2.0373072624206543
COD,2000,2.9166667461395264
COD,2001,3.3333332538604736
COD,2002,3.3333332538604736
COD,2003,3.5833332538604736
COD,2004,4.083333492279053
COD,2005,4.333333492279053
COD,2006,5
COD,2007,5
COD,2008,4.583333492279053
COD,2009,4.583333492279053
COD,2010,4.583333492279053
COD,2011,4.583333492279053
COD,2012,4.583333492279053
COD,2013,4.583333492279053
COD,2014,4.583333492279053
COD,2015,4.583333492279053
COD,2016,4.166666507720947
COD,2017,1.2180771827697754
COG,2000,2.6666665077209473
COG,2001,3.3333332538604736
COG,2002,3.1666665077209473
COG,2003,3.5833332538604736
COG,2004,3.5833332538604736
COG,2005,3.1666665077209473
COG,2006,2.75
COG,2007,2.75
COG,2008,2.75
COG,2009,2.75
COG,2010,2.75
COG,2011,2.75
COG,2012,2.75
COG,2013,2.75
COG,2014,2.75
COG,2015,2.75
COG,2016,2.3333332538604736
COG,2017,2.0373072624206543
COL,2000,6.75
COL,2001,6.75
COL,2002,6.75
COL,2003,6.75
COL,2004,6.75
COL,2005,7.5833330154418945
COL,2006,7.5833330154418945
COL,2007,7.5833330154418945
COL,2008,7.1666669845581055
COL,2009,7.1666669845581055
COL,2010,7.1666669845581055
COL,2011,7.1666669845581055
COL,2012,7.1666669845581055
COL,2013,7.1666669845581055
COL,2014,7.1666669845581055
COL,2015,7.1666669845581055
COL,2016,7.5833330154418945
COL,2017,6.952688217163086
COM,2000,3.9166665077209473
COM,2001,4.166666507720947
COM,2002,5.5833330154418945
COM,2003,5.5833330154418945
COM,2004,6.5
COM,2005,6.5
COM,2006,7.6666669845581055
COM,2007,7.25
COM,2008,7.6666669845581055
COM,2009,7.6666669845581055
COM,2010,7.6666669845581055
COM,2011,7.6666669845581055
COM,2012,7.6666669845581055
COM,2013,7.6666669845581055
COM,2014,7.6666669845581055
COM,2015,7.6666669845581055
COM,2016,7.6666669845581055
COM,2017,6.133458137512207
CPV,2000,9.083333969116211
CPV,2001,9.583333969116211
CPV,2002,9.583333969116211
CPV,2003,10
CPV,2004,10
CPV,2005,10
CPV,2006,10
CPV,2007,10
CPV,2008,10
CPV,2009,10
CPV,2010,10
CPV,2011,10
CPV,2012,10
CPV,2013,10
CPV,2014,10
CPV,2015,10
CPV,2016,10
CPV,2017,10
CRI,2000,9.583333969116211
CRI,2001,9.583333969116211
CRI,2002,9.583333969116211
CRI,2003,9.583333969116211
CRI,2004,10
CRI,2005,10
CRI,2006,10
CRI,2007,10
CRI,2008,10
CRI,2009,10
CRI,2010,10
CRI,2011,10
CRI,2012,10
CRI,2013,10
CRI,2014,10
CRI,2015,10
CRI,2016,10
CRI,2017,10
CSK,2000,<NA>
CSK,2001,<NA>
CSK,2002,<NA>
CSK,2003,<NA>
CSK,2004,<NA>
CSK,2005,<NA>
CSK,2006,<NA>
CSK,2007,<NA>
CSK,2008,<NA>
CSK,2009,<NA>
CSK,2010,<NA>
CSK,2011,<NA>
CSK,2012,<NA>
CSK,2013,<NA>
CSK,2014,<NA>
CSK,2015,<NA>
CSK,2016,<NA>
CSK,2017,<NA>
CUB,2000,0.75
CUB,2001,0.75
CUB,2002,0.75
CUB,2003,0.75
CUB,2004,0.75
CUB,2005,0.75
CUB,2006,0.75
CUB,2007,0.75
CUB,2008,1.1666666269302368
CUB,2009,1.1666666269302368
CUB,2010,1.1666666269302368
CUB,2011,1.1666666269302368
CUB,2012,1.1666666269302368
CUB,2013,1.1666666269302368
CUB,2014,1.1666666269302368
CUB,2015,1.1666666269302368
CUB,2016,1.1666666269302368
CUB,2017,1.2180771827697754
CYP,2000,10
CYP,2000,<NA>
CYP,2001,10
CYP,2001,<NA>
CYP,2002,10
CYP,2002,<NA>
CYP,2003,10
CYP,2003,<NA>
CYP,2004,10
CYP,2004,<NA>
CYP,2005,10
CYP,2005,<NA>
CYP,2006,10
CYP,2006,<NA>
CYP,2007,10
CYP,2007,<NA>
CYP,2008,10
CYP,2008,<NA>
CYP,2009,10
CYP,2009,<NA>
CYP,2010,10
CYP,2010,<NA>
CYP,2011,10
CYP,2011,<NA>
CYP,2012,10
CYP,2012,<NA>
CYP,2013,10
CYP,2013,<NA>
CYP,2014,10
CYP,2014,<NA>
CYP,2015,10
CYP,2015,<NA>
CYP,2016,10
CYP,2016,<NA>
CYP,2017,10
CYP,2017,<NA>
CZE,2000,9.583333969116211
CZE,2001,9.583333969116211
CZE,2002,9.583333969116211
CZE,2003,9.583333969116211
CZE,2004,10
CZE,2005,10
CZE,2006,9.75
CZE,2007,9.75
CZE,2008,9.75
CZE,2009,9.75
CZE,2010,9.75
CZE,2011,9.75
CZE,2012,9.75
CZE,2013,9.75
CZE,2014,9.75
CZE,2015,9.75
CZE,2016,9.75
CZE,2017,10
DDR,2000,<NA>
DDR,2001,<NA>
DDR,2002,<NA>
DDR,2003,<NA>
DDR,2004,<NA>
DDR,2005,<NA>
DDR,2006,<NA>
DDR,2007,<NA>
DDR,2008,<NA>
DDR,2009,<NA>
DDR,2010,<NA>
DDR,2011,<NA>
DDR,2012,<NA>
DDR,2013,<NA>
DDR,2014,<NA>
DDR,2015,<NA>
DDR,2016,<NA>
DDR,2017,<NA>
DEU,2000,9.583333969116211
DEU,2000,<NA>
DEU,2001,9.583333969116211
DEU,2001,<NA>
DEU,2002,10
DEU,2002,<NA>
DEU,2003,10
DEU,2003,<NA>
DEU,2004,10
DEU,2004,<NA>
DEU,2005,10
DEU,2005,<NA>
DEU,2006,10
DEU,2006,<NA>
DEU,2007,10
DEU,2007,<NA>
DEU,2008,10
DEU,2008,<NA>
DEU,2009,10
DEU,2009,<NA>
DEU,2010,10
DEU,2010,<NA>
DEU,2011,10
DEU,2011,<NA>
DEU,2012,10
DEU,2012,<NA>
DEU,2013,10
DEU,2013,<NA>
DEU,2014,10
DEU,2014,<NA>
DEU,2015,10
DEU,2015,<NA>
DEU,2016,10
DEU,2016,<NA>
DEU,2017,10
DEU,2017,<NA>
DJI,2000,5.0833330154418945
DJI,2001,5.0833330154418945
DJI,2002,5.0833330154418945
DJI,2003,4.666666507720947
DJI,2004,4.666666507720947
DJI,2005,4.666666507720947
DJI,2006,4.666666507720947
DJI,2007,4.666666507720947
DJI,2008,4.666666507720947
DJI,2009,4.666666507720947
DJI,2010,4.25
DJI,2011,4.25
DJI,2012,4.25
DJI,2013,4.5
DJI,2014,4.5
DJI,2015,4.5
DJI,2016,4.5
DJI,2017,2.8565375804901123
DMA,2000,10
DMA,2001,10
DMA,2002,10
DMA,2003,10
DMA,2004,10
DMA,2005,10
DMA,2006,10
DMA,2007,10
DMA,2008,10
DMA,2009,10
DMA,2010,10
DMA,2011,10
DMA,2012,10
DMA,2013,10
DMA,2014,10
DMA,2015,10
DMA,2016,10
DMA,2017,10
DNK,2000,10
DNK,2001,10
DNK,2002,10
DNK,2003,10
DNK,2004,10
DNK,2005,10
DNK,2006,10
DNK,2007,10
DNK,2008,10
DNK,2009,10
DNK,2010,10
DNK,2011,10
DNK,2012,10
DNK,2013,10
DNK,2014,10
DNK,2015,10
DNK,2016,10
DNK,2017,10
DOM,2000,8.666666030883789
DOM,2001,8.666666030883789
DOM,2002,8.666666030883789
DOM,2003,8.25
DOM,2004,8.666666030883789
DOM,2005,8.666666030883789
DOM,2006,8.666666030883789
DOM,2007,8.666666030883789
DOM,2008,8.666666030883789
DOM,2009,8.666666030883789
DOM,2010,8.666666030883789
DOM,2011,8.666666030883789
DOM,2012,8.666666030883789
DOM,2013,8.25
