iso3c,year,fh_ipolity2
DOM,2014,8.25
DOM,2015,7.8333330154418945
DOM,2016,7.5833330154418945
DOM,2017,6.952688217163086
DZA,2000,3
DZA,2001,3
DZA,2002,3
DZA,2003,3
DZA,2004,4.25
DZA,2005,4.25
DZA,2006,4.25
DZA,2007,4.25
DZA,2008,4.25
DZA,2009,4.25
DZA,2010,4.25
DZA,2011,4.25
DZA,2012,4.25
DZA,2013,4.25
DZA,2014,4.25
DZA,2015,4.25
DZA,2016,4.25
DZA,2017,2.8565375804901123
ECU,2000,7.3333330154418945
ECU,2001,7.3333330154418945
ECU,2002,7.3333330154418945
ECU,2003,7.3333330154418945
ECU,2004,7.3333330154418945
ECU,2005,7.3333330154418945
ECU,2006,7.5833330154418945
ECU,2007,7.0833330154418945
ECU,2008,7.0833330154418945
ECU,2009,7.0833330154418945
ECU,2010,7.0833330154418945
ECU,2011,7.0833330154418945
ECU,2012,7.0833330154418945
ECU,2013,7.0833330154418945
ECU,2014,7.0833330154418945
ECU,2015,7.0833330154418945
ECU,2016,6.6666669845581055
ECU,2017,6.952688217163086
EGY,2000,2.25
EGY,2001,1.8333332538604736
EGY,2002,1.8333332538604736
EGY,2003,1.8333332538604736
EGY,2004,2.25
EGY,2005,3
EGY,2006,3
EGY,2007,3
EGY,2008,3
EGY,2009,3
EGY,2010,3
EGY,2011,3.25
EGY,2012,3.4166665077209473
EGY,2013,2.75
EGY,2014,2.75
EGY,2015,2.75
EGY,2016,2.75
EGY,2017,2.0373072624206543
ERI,2000,1.8333332538604736
ERI,2001,1.1666666269302368
ERI,2002,1.1666666269302368
ERI,2003,1.1666666269302368
ERI,2004,1.1666666269302368
ERI,2005,1.1666666269302368
ERI,2006,1.1666666269302368
ERI,2007,1.1666666269302368
ERI,2008,1.1666666269302368
ERI,2009,0.75
ERI,2010,0.75
ERI,2011,0.75
ERI,2012,0.75
ERI,2013,0.75
ERI,2014,0.75
ERI,2015,0.75
ERI,2016,0.75
ERI,2017,0.3988471031188965
ESP,2000,9.583333969116211
ESP,2001,9.583333969116211
ESP,2002,10
ESP,2003,10
ESP,2004,10
ESP,2005,10
ESP,2006,10
ESP,2007,10
ESP,2008,10
ESP,2009,10
ESP,2010,10
ESP,2011,10
ESP,2012,10
ESP,2013,10
ESP,2014,10
ESP,2015,10
ESP,2016,10
ESP,2017,10
EST,2000,9.333333969116211
EST,2001,9.333333969116211
EST,2002,9.333333969116211
EST,2003,9.333333969116211
EST,2004,9.75
EST,2005,9.75
EST,2006,9.75
EST,2007,9.75
EST,2008,9.75
EST,2009,9.75
EST,2010,9.75
EST,2011,9.75
EST,2012,9.75
EST,2013,9.75
EST,2014,9.75
EST,2015,9.75
EST,2016,9.75
EST,2017,10
ETH,2000,<NA>
ETH,2000,4.416666507720947
ETH,2001,<NA>
ETH,2001,4.416666507720947
ETH,2002,<NA>
ETH,2002,4.416666507720947
ETH,2003,<NA>
ETH,2003,4.416666507720947
ETH,2004,<NA>
ETH,2004,4.416666507720947
ETH,2005,<NA>
ETH,2005,3.4166665077209473
ETH,2006,<NA>
ETH,2006,3.4166665077209473
ETH,2007,<NA>
ETH,2007,3.4166665077209473
ETH,2008,<NA>
ETH,2008,3.4166665077209473
ETH,2009,<NA>
ETH,2009,3.4166665077209473
ETH,2010,<NA>
ETH,2010,2.5833332538604736
ETH,2011,<NA>
ETH,2011,2.5833332538604736
ETH,2012,<NA>
ETH,2012,2.5833332538604736
ETH,2013,<NA>
ETH,2013,2.5833332538604736
ETH,2014,<NA>
ETH,2014,2.5833332538604736
ETH,2015,<NA>
ETH,2015,2.1666667461395264
ETH,2016,<NA>
ETH,2016,2.1666667461395264
ETH,2017,<NA>
ETH,2017,1.2180771827697754
FIN,2000,10
FIN,2001,10
FIN,2002,10
FIN,2003,10
FIN,2004,10
FIN,2005,10
FIN,2006,10
FIN,2007,10
FIN,2008,10
FIN,2009,10
FIN,2010,10
FIN,2011,10
FIN,2012,10
FIN,2013,10
FIN,2014,10
FIN,2015,10
FIN,2016,10
FIN,2017,10
FJI,2000,5.8333330154418945
FJI,2001,6.6666669845581055
FJI,2002,6.6666669845581055
FJI,2003,6.6666669845581055
FJI,2004,6.9166669845581055
FJI,2005,6.9166669845581055
FJI,2006,3.4166665077209473
FJI,2007,3.1666665077209473
FJI,2008,3.1666665077209473
FJI,2009,3.1666665077209473
FJI,2010,3.1666665077209473
FJI,2011,3.1666665077209473
FJI,2012,3.1666665077209473
FJI,2013,3.1666665077209473
FJI,2014,5.9166669845581055
FJI,2015,6.3333330154418945
FJI,2016,5.9166669845581055
FJI,2017,6.952688217163086
FRA,2000,9.333333969116211
FRA,2000,<NA>
FRA,2001,9.333333969116211
FRA,2001,<NA>
FRA,2002,9.75
FRA,2002,<NA>
FRA,2003,9.75
FRA,2003,<NA>
FRA,2004,9.75
FRA,2004,<NA>
FRA,2005,9.75
FRA,2005,<NA>
FRA,2006,9.75
FRA,2006,<NA>
FRA,2007,9.75
FRA,2007,<NA>
FRA,2008,9.75
FRA,2008,<NA>
FRA,2009,9.75
FRA,2009,<NA>
FRA,2010,9.75
FRA,2010,<NA>
FRA,2011,9.75
FRA,2011,<NA>
FRA,2012,9.75
FRA,2012,<NA>
FRA,2013,9.75
FRA,2013,<NA>
FRA,2014,9.75
FRA,2014,<NA>
FRA,2015,9.75
FRA,2015,<NA>
FRA,2016,9.333333969116211
FRA,2016,<NA>
FRA,2017,9.410378456115723
FRA,2017,<NA>
FSM,2000,9.410378456115723
FSM,2001,9.410378456115723
FSM,2002,9.410378456115723
FSM,2003,10
FSM,2004,10
FSM,2005,10
FSM,2006,10
FSM,2007,10
FSM,2008,10
FSM,2009,10
FSM,2010,10
FSM,2011,10
FSM,2012,10
FSM,2013,10
FSM,2014,10
FSM,2015,10
FSM,2016,10
FSM,2017,10
GAB,2000,3.5833332538604736
GAB,2001,3.5833332538604736
GAB,2002,3.5833332538604736
GAB,2003,3.5833332538604736
GAB,2004,3.5833332538604736
GAB,2005,3.1666665077209473
GAB,2006,3.1666665077209473
GAB,2007,3.1666665077209473
GAB,2008,3.1666665077209473
GAB,2009,4.5
GAB,2010,4.5
GAB,2011,4.5
GAB,2012,4.5
GAB,2013,4.5
GAB,2014,4.5
GAB,2015,4.5
GAB,2016,4.5
GAB,2017,2.0373072624206543
GBR,2000,9.583333969116211
GBR,2001,9.583333969116211
GBR,2002,10
GBR,2003,10
GBR,2004,10
GBR,2005,10
GBR,2006,10
GBR,2007,10
GBR,2008,10
GBR,2009,10
GBR,2010,10
GBR,2011,10
GBR,2012,10
GBR,2013,10
GBR,2014,10
GBR,2015,10
GBR,2016,10
GBR,2017,10
GEO,2000,6.25
GEO,2001,6.25
GEO,2002,6.25
GEO,2003,6.25
GEO,2004,7.1666669845581055
GEO,2005,7.5833330154418945
GEO,2006,7.5833330154418945
GEO,2007,6.5
GEO,2008,6.5
GEO,2009,6.5
GEO,2010,6.9166669845581055
GEO,2011,6.9166669845581055
GEO,2012,7.3333330154418945
GEO,2013,7.5833330154418945
GEO,2014,7.5833330154418945
GEO,2015,7.5833330154418945
GEO,2016,7.5833330154418945
GEO,2017,6.952688217163086
GHA,2000,6.75
GHA,2001,7.75
GHA,2002,7.75
GHA,2003,8.166666030883789
GHA,2004,8.666666030883789
GHA,2005,9.083333969116211
GHA,2006,9.083333969116211
GHA,2007,9.083333969116211
GHA,2008,9.083333969116211
GHA,2009,9.083333969116211
GHA,2010,9.083333969116211
GHA,2011,9.083333969116211
GHA,2012,9.083333969116211
GHA,2013,9.083333969116211
GHA,2014,9.083333969116211
GHA,2015,9.083333969116211
GHA,2016,9.083333969116211
GHA,2017,9.410378456115723
GIN,2000,3.5
GIN,2001,3.5
GIN,2002,3.5
GIN,2003,3.5
GIN,2004,3.5
GIN,2005,3.5
GIN,2006,3.5
GIN,2007,3.5
GIN,2008,3.0833332538604736
GIN,2009,2.6666667461395264
GIN,2010,4.416666507720947
GIN,2011,4.416666507720947
GIN,2012,4.416666507720947
GIN,2013,5.166666507720947
GIN,2014,5.166666507720947
GIN,2015,5.166666507720947
GIN,2016,5.166666507720947
GIN,2017,3.675767660140991
GMB,2000,2.0833332538604736
GMB,2001,2.9166665077209473
GMB,2002,3.75
GMB,2003,3.75
GMB,2004,3.75
GMB,2005,3.3333332538604736
GMB,2006,3.3333332538604736
GMB,2007,3.3333332538604736
GMB,2008,3.3333332538604736
GMB,2009,2.9166665077209473
GMB,2010,2.9166665077209473
GMB,2011,2.5
GMB,2012,2.0833332538604736
GMB,2013,2.0833332538604736
GMB,2014,2.0833332538604736
GMB,2015,1.6666666269302368
GMB,2016,2.0833332538604736
GMB,2017,4.494997501373291
GNB,2000,5.8333330154418945
GNB,2001,5.8333330154418945
GNB,2002,5.8333330154418945
GNB,2003,3.9166665077209473
GNB,2004,4.75
GNB,2005,6.9166669845581055
GNB,2006,6.5
GNB,2007,6.5
GNB,2008,6.5
GNB,2009,6.5
GNB,2010,6.5
GNB,2011,6.5
GNB,2012,4
GNB,2013,4
GNB,2014,5.666666507720947
GNB,2015,5.666666507720947
GNB,2016,5.666666507720947
GNB,2017,3.675767660140991
GNQ,2000,1
GNQ,2001,1.8333332538604736
GNQ,2002,1.4166666269302368
GNQ,2003,1.4166666269302368
GNQ,2004,1.4166666269302368
GNQ,2005,1.4166666269302368
GNQ,2006,1.4166666269302368
GNQ,2007,1.4166666269302368
GNQ,2008,1
GNQ,2009,1
GNQ,2010,1
GNQ,2011,1
GNQ,2012,1
GNQ,2013,1
GNQ,2014,1
GNQ,2015,1
GNQ,2016,1
GNQ,2017,0.3988471031188965
GRC,2000,9.166666030883789
GRC,2001,9.166666030883789
GRC,2002,9.583333969116211
GRC,2003,9.583333969116211
GRC,2004,9.583333969116211
GRC,2005,9.583333969116211
GRC,2006,9.583333969116211
GRC,2007,9.583333969116211
GRC,2008,9.583333969116211
GRC,2009,9.583333969116211
GRC,2010,9.583333969116211
GRC,2011,9.166666030883789
GRC,2012,9.166666030883789
GRC,2013,9.166666030883789
GRC,2014,9.166666030883789
GRC,2015,9.166666030883789
GRC,2016,9.166666030883789
GRC,2017,8.591148376464844
GRD,2000,9.410378456115723
GRD,2001,9.410378456115723
GRD,2002,9.410378456115723
GRD,2003,9.410378456115723
GRD,2004,9.410378456115723
GRD,2005,9.410378456115723
GRD,2006,9.410378456115723
GRD,2007,9.410378456115723
GRD,2008,9.410378456115723
GRD,2009,9.410378456115723
GRD,2010,9.410378456115723
GRD,2011,9.410378456115723
GRD,2012,9.410378456115723
GRD,2013,9.410378456115723
GRD,2014,9.410378456115723
GRD,2015,9.410378456115723
GRD,2016,9.410378456115723
GRD,2017,9.410378456115723
GTM,2000,7.4166669845581055
GTM,2001,7.4166669845581055
GTM,2002,7
GTM,2003,7
GTM,2004,7
GTM,2005,7
GTM,2006,7.4166669845581055
GTM,2007,7.4166669845581055
GTM,2008,7.4166669845581055
GTM,2009,7
GTM,2010,7
GTM,2011,7.4166669845581055
GTM,2012,7.4166669845581055
GTM,2013,7.4166669845581055
GTM,2014,7.4166669845581055
GTM,2015,7
GTM,2016,7
GTM,2017,5.314228057861328
GUY,2000,8.166666030883789
GUY,2001,8.166666030883789
GUY,2002,8.166666030883789
GUY,2003,8.166666030883789
GUY,2004,8.166666030883789
GUY,2005,7.3333330154418945
GUY,2006,7.75
GUY,2007,7.75
GUY,2008,7.75
GUY,2009,7.75
GUY,2010,7.75
GUY,2011,7.75
GUY,2012,7.75
GUY,2013,7.75
GUY,2014,7.75
GUY,2015,8
GUY,2016,8
GUY,2017,7.771918296813965
HND,2000,7.5833330154418945
HND,2001,7.5833330154418945
HND,2002,7.5833330154418945
HND,2003,7.5833330154418945
HND,2004,7.5833330154418945
HND,2005,7.5833330154418945
HND,2006,7.5833330154418945
HND,2007,7.5833330154418945
HND,2008,7.5833330154418945
HND,2009,6.75
HND,2010,6.75
HND,2011,6.75
HND,2012,6.75
HND,2013,6.75
HND,2014,6.75
HND,2015,6.75
HND,2016,6.75
HND,2017,5.314228057861328
HRV,2000,8.25
HRV,2001,8.666666030883789
HRV,2002,8.666666030883789
HRV,2003,8.666666030883789
HRV,2004,8.666666030883789
HRV,2005,8.916666030883789
HRV,2006,8.916666030883789
HRV,2007,8.916666030883789
HRV,2008,8.916666030883789
HRV,2009,9.333333969116211
HRV,2010,9.333333969116211
HRV,2011,9.333333969116211
HRV,2012,9.333333969116211
HRV,2013,9.333333969116211
HRV,2014,9.333333969116211
HRV,2015,9.333333969116211
HRV,2016,9.333333969116211
HRV,2017,9.410378456115723
HTI,2000,3.25
HTI,2001,2.8333332538604736
HTI,2002,2.8333332538604736
HTI,2003,2.8333332538604736
HTI,2004,2.9166667461395264
HTI,2005,3.6666667461395264
HTI,2006,5.8333330154418945
HTI,2007,5.8333330154418945
HTI,2008,5.8333330154418945
HTI,2009,5.8333330154418945
HTI,2010,4.5833330154418945
HTI,2011,4.5833330154418945
HTI,2012,4.5833330154418945
HTI,2013,4.5833330154418945
HTI,2014,4.166666507720947
HTI,2015,4.166666507720947
HTI,2016,3.675767660140991
HTI,2017,3.675767660140991
HUN,2000,9.583333969116211
HUN,2001,9.583333969116211
HUN,2002,9.583333969116211
HUN,2003,9.583333969116211
HUN,2004,10
HUN,2005,10
HUN,2006,10
HUN,2007,10
HUN,2008,10
HUN,2009,10
HUN,2010,10
HUN,2011,9.583333969116211
HUN,2012,9.583333969116211
HUN,2013,9.583333969116211
HUN,2014,9.166666030883789
HUN,2015,9.166666030883789
HUN,2016,8.75
HUN,2017,7.771918296813965
IDN,2000,6.9166669845581055
IDN,2001,6.9166669845581055
IDN,2002,6.9166669845581055
IDN,2003,6.9166669845581055
IDN,2004,7.4166669845581055
IDN,2005,8.25
IDN,2006,8.25
IDN,2007,8.25
IDN,2008,8.25
IDN,2009,8.25
IDN,2010,8.25
IDN,2011,8.25
IDN,2012,8.25
IDN,2013,7.8333330154418945
IDN,2014,8.083333015441895
IDN,2015,8.083333015441895
IDN,2016,8.083333015441895
IDN,2017,6.952688217163086
IND,2000,8.5
IND,2001,8.5
IND,2002,8.5
IND,2003,8.5
IND,2004,8.5
IND,2005,8.5
IND,2006,8.5
IND,2007,8.5
IND,2008,8.5
IND,2009,8.5
IND,2010,8.5
IND,2011,8.5
IND,2012,8.5
IND,2013,8.5
IND,2014,8.5
IND,2015,8.5
IND,2016,8.5
IND,2017,7.771918296813965
IRL,2000,10
IRL,2001,10
IRL,2002,10
IRL,2003,10
IRL,2004,10
IRL,2005,10
IRL,2006,10
IRL,2007,10
IRL,2008,10
IRL,2009,10
IRL,2010,10
IRL,2011,10
IRL,2012,10
IRL,2013,10
IRL,2014,10
IRL,2015,10
IRL,2016,10
IRL,2017,10
IRN,2000,4.083333492279053
IRN,2001,4.083333492279053
IRN,2002,4.083333492279053
IRN,2003,4.083333492279053
IRN,2004,1.8333332538604736
IRN,2005,1.8333332538604736
IRN,2006,1.8333332538604736
IRN,2007,1.8333332538604736
IRN,2008,1.8333332538604736
IRN,2009,1.5833332538604736
IRN,2010,1.5833332538604736
IRN,2011,1.5833332538604736
IRN,2012,1.5833332538604736
IRN,2013,1.5833332538604736
IRN,2014,1.5833332538604736
IRN,2015,1.5833332538604736
IRN,2016,1.5833332538604736
IRN,2017,2.0373072624206543
IRQ,2000,0.25
IRQ,2001,0.25
IRQ,2002,0.25
IRQ,2003,2.0373072624206543
IRQ,2004,2.0373072624206543
IRQ,2005,2.8565375804901123
IRQ,2006,2.0373072624206543
IRQ,2007,2.0373072624206543
IRQ,2008,2.0373072624206543
IRQ,2009,2.8565375804901123
IRQ,2010,4.5
IRQ,2011,4.5
IRQ,2012,4.083333492279053
IRQ,2013,4.5
IRQ,2014,4.833333492279053
IRQ,2015,5.25
IRQ,2016,5.25
IRQ,2017,2.8565375804901123
ISL,2000,10
ISL,2001,10
ISL,2002,10
ISL,2003,10
ISL,2004,10
ISL,2005,10
ISL,2006,10
ISL,2007,10
ISL,2008,10
ISL,2009,10
ISL,2010,10
ISL,2011,10
ISL,2012,10
ISL,2013,10
ISL,2014,10
ISL,2015,10
ISL,2016,10
ISL,2017,10
ISR,2000,8.166666030883789
ISR,2001,8.166666030883789
ISR,2002,8.166666030883789
ISR,2003,8.166666030883789
ISR,2004,8.166666030883789
ISR,2005,8.583333969116211
ISR,2006,8.583333969116211
ISR,2007,8.583333969116211
ISR,2008,8.583333969116211
ISR,2009,8.583333969116211
ISR,2010,8.583333969116211
ISR,2011,8.583333969116211
ISR,2012,8.583333969116211
ISR,2013,8.583333969116211
ISR,2014,8.583333969116211
ISR,2015,8.583333969116211
ISR,2016,8.583333969116211
ISR,2017,8.591148376464844
ITA,2000,9.583333969116211
ITA,2001,9.583333969116211
ITA,2002,10
ITA,2003,10
ITA,2004,10
ITA,2005,10
ITA,2006,10
ITA,2007,10
ITA,2008,9.583333969116211
ITA,2009,9.583333969116211
ITA,2010,9.583333969116211
ITA,2011,10
ITA,2012,9.583333969116211
ITA,2013,10
ITA,2014,10
ITA,2015,10
ITA,2016,10
ITA,2017,10
JAM,2000,8.916666030883789
JAM,2001,8.5
JAM,2002,8.5
JAM,2003,8.5
JAM,2004,8.5
JAM,2005,8.5
JAM,2006,8.5
JAM,2007,8.5
JAM,2008,8.5
JAM,2009,8.5
JAM,2010,8.5
JAM,2011,8.5
JAM,2012,8.5
JAM,2013,8.5
JAM,2014,8.5
JAM,2015,8.5
JAM,2016,8.5
JAM,2017,7.771918296813965
JOR,2000,4.5
JOR,2001,3.6666665077209473
JOR,2002,3.25
JOR,2003,3.6666665077209473
JOR,2004,4.0833330154418945
JOR,2005,4.0833330154418945
JOR,2006,4.0833330154418945
JOR,2007,3.8333332538604736
JOR,2008,3.4166665077209473
JOR,2009,3
JOR,2010,3
JOR,2011,3
JOR,2012,3
JOR,2013,3
JOR,2014,3
JOR,2015,3
JOR,2016,3.4166665077209473
JOR,2017,3.675767660140991
JPN,2000,9.583333969116211
JPN,2001,9.583333969116211
JPN,2002,9.583333969116211
JPN,2003,9.583333969116211
JPN,2004,9.583333969116211
JPN,2005,9.583333969116211
JPN,2006,9.583333969116211
JPN,2007,9.583333969116211
JPN,2008,9.583333969116211
JPN,2009,9.583333969116211
JPN,2010,9.583333969116211
JPN,2011,9.583333969116211
JPN,2012,9.583333969116211
JPN,2013,10
JPN,2014,10
JPN,2015,10
JPN,2016,10
JPN,2017,10
KAZ,2000,2.75
KAZ,2001,2.75
KAZ,2002,2.25
KAZ,2003,2.25
KAZ,2004,2.25
KAZ,2005,2.25
KAZ,2006,2.25
KAZ,2007,2.25
KAZ,2008,2.25
KAZ,2009,2.25
KAZ,2010,2.25
KAZ,2011,2.25
KAZ,2012,2.25
KAZ,2013,2.25
KAZ,2014,2.25
KAZ,2015,2.25
KAZ,2016,1.8333332538604736
KAZ,2017,2.0373072624206543
KEN,2000,3.25
KEN,2001,3.25
KEN,2002,7
KEN,2003,7.8333330154418945
KEN,2004,7.8333330154418945
KEN,2005,7.8333330154418945
KEN,2006,7.8333330154418945
KEN,2007,7.1666669845581055
KEN,2008,7.1666669845581055
KEN,2009,6.75
KEN,2010,7.4166669845581055
KEN,2011,7.4166669845581055
KEN,2012,7
KEN,2013,7.25
KEN,2014,7.25
KEN,2015,7.25
KEN,2016,7.25
KEN,2017,5.314228057861328
KGZ,2000,3
KGZ,2001,3
KGZ,2002,3
KGZ,2003,3
KGZ,2004,3
KGZ,2005,5.3333330154418945
KGZ,2006,5.5833330154418945
KGZ,2007,5.3333330154418945
KGZ,2008,5.3333330154418945
KGZ,2009,4
KGZ,2010,5.166666507720947
KGZ,2011,5.916666507720947
KGZ,2012,5.916666507720947
KGZ,2013,5.916666507720947
KGZ,2014,5.916666507720947
KGZ,2015,5.916666507720947
KGZ,2016,5.916666507720947
KGZ,2017,3.675767660140991
KHM,2000,3.8333332538604736
KHM,2001,4.25
KHM,2002,4.25
KHM,2003,4.25
KHM,2004,4.25
KHM,2005,4.25
KHM,2006,4.25
KHM,2007,4.25
KHM,2008,4.25
KHM,2009,4.25
KHM,2010,4.25
KHM,2011,4.25
KHM,2012,4.25
KHM,2013,4.25
KHM,2014,4.25
KHM,2015,4.25
KHM,2016,4.25
KHM,2017,2.8565375804901123
KIR,2000,10
KIR,2001,10
KIR,2002,10
KIR,2003,10
KIR,2004,10
KIR,2005,10
KIR,2006,10
KIR,2007,10
KIR,2008,10
KIR,2009,10
KIR,2010,10
KIR,2011,10
KIR,2012,10
KIR,2013,10
KIR,2014,10
KIR,2015,10
KIR,2016,10
KIR,2017,10
KNA,2000,9.410378456115723
KNA,2001,9.410378456115723
KNA,2002,9.410378456115723
KNA,2003,9.410378456115723
KNA,2004,9.410378456115723
KNA,2005,10
KNA,2006,10
KNA,2007,10
KNA,2008,10
KNA,2009,10
KNA,2010,10
KNA,2011,10
KNA,2012,10
KNA,2013,10
KNA,2014,10
KNA,2015,9.410378456115723
KNA,2016,10
KNA,2017,10
KOR,2000,8.666666030883789
KOR,2001,8.666666030883789
KOR,2002,8.666666030883789
KOR,2003,8.666666030883789
KOR,2004,9.083333969116211
KOR,2005,9.083333969116211
KOR,2006,9.083333969116211
KOR,2007,9.083333969116211
KOR,2008,9.083333969116211
KOR,2009,9.083333969116211
KOR,2010,9.083333969116211
KOR,2011,9.083333969116211
KOR,2012,9.083333969116211
KOR,2013,8.666666030883789
KOR,2014,8.666666030883789
KOR,2015,8.666666030883789
KOR,2016,8.666666030883789
KOR,2017,8.591148376464844
KWT,2000,2.8333332538604736
KWT,2001,2.8333332538604736
KWT,2002,2.8333332538604736
KWT,2003,2.8333332538604736
KWT,2004,2.8333332538604736
KWT,2005,2.8333332538604736
KWT,2006,3.25
KWT,2007,3.25
KWT,2008,3.25
KWT,2009,3.25
KWT,2010,2.8333332538604736
KWT,2011,2.8333332538604736
KWT,2012,2.4166665077209473
KWT,2013,2.4166665077209473
KWT,2014,2.4166665077209473
KWT,2015,2.4166665077209473
KWT,2016,2.4166665077209473
KWT,2017,3.675767660140991
LAO,2000,1.1666666269302368
LAO,2001,1.1666666269302368
LAO,2002,1.1666666269302368
LAO,2003,1.1666666269302368
LAO,2004,1.1666666269302368
LAO,2005,1.1666666269302368
LAO,2006,1.1666666269302368
LAO,2007,1.1666666269302368
LAO,2008,1.1666666269302368
LAO,2009,1.1666666269302368
LAO,2010,1.1666666269302368
LAO,2011,1.1666666269302368
LAO,2012,1.1666666269302368
LAO,2013,1.1666666269302368
LAO,2014,1.1666666269302368
LAO,2015,1.1666666269302368
LAO,2016,1.1666666269302368
LAO,2017,1.2180771827697754
LBN,2000,2.8565375804901123
LBN,2001,2.8565375804901123
LBN,2002,2.8565375804901123
LBN,2003,2.8565375804901123
LBN,2004,2.8565375804901123
LBN,2005,6.0833330154418945
LBN,2006,6.0833330154418945
LBN,2007,6.0833330154418945
LBN,2008,6.0833330154418945
LBN,2009,6.5
LBN,2010,6.5
LBN,2011,6.0833330154418945
LBN,2012,6.0833330154418945
LBN,2013,6.0833330154418945
LBN,2014,6.0833330154418945
LBN,2015,6.0833330154418945
LBN,2016,6.0833330154418945
LBN,2017,3.675767660140991
LBR,2000,3.75
LBR,2001,3.3333332538604736
LBR,2002,3.3333332538604736
LBR,2003,3.5833332538604736
LBR,2004,5.3333330154418945
LBR,2005,6.25
LBR,2006,6.9166669845581055
LBR,2007,6.9166669845581055
LBR,2008,6.9166669845581055
LBR,2009,6.9166669845581055
LBR,2010,6.9166669845581055
LBR,2011,6.9166669845581055
LBR,2012,6.9166669845581055
LBR,2013,6.9166669845581055
LBR,2014,6.9166669845581055
LBR,2015,6.9166669845581055
LBR,2016,6.9166669845581055
LBR,2017,6.952688217163086
LBY,2000,0.75
LBY,2001,0.75
LBY,2002,0.75
LBY,2003,0.75
LBY,2004,0.75
LBY,2005,0.75
LBY,2006,0.75
LBY,2007,0.75
LBY,2008,0.75
LBY,2009,0.75
LBY,2010,0.75
LBY,2011,2.9166667461395264
LBY,2012,4.5833330154418945
LBY,2013,4.5833330154418945
LBY,2014,3.3333332538604736
LBY,2015,3.3333332538604736
